,node,community_leiden
126760,143935,2
126761,73155,1
126762,36380,1
126763,6149,4
126764,116813,7
126765,41242,0
126766,34882,2
126767,110485,6
126768,56653,3
126769,63664,1
126770,108350,6
126771,96454,2
126772,29644,1
126773,3033,0
126774,9449,4
126775,91030,0
126776,121121,9
126777,95582,3
126778,51625,0
126779,41268,1
126780,143382,0
126781,62067,1
126782,47323,6
126783,47027,3
126784,99758,3
126785,126873,1
126786,146755,8
126787,84822,3
126788,9554,1
126789,120563,1
126790,142959,8
126791,13449,3
126792,85155,1
126793,124610,2
126794,107480,1
126795,107895,4
126796,18128,8
126797,118143,2
126798,98176,3
126799,167669,12
126800,46672,0
126801,164217,1
126802,67766,9
126803,128019,2
126804,91722,1
126805,54204,6
126806,133210,0
126807,100563,1
126808,17439,2
126809,159990,5
126810,9620,3
126811,82594,1
126812,90226,10
126813,139354,0
126814,14438,14
126815,96028,2
126816,103545,7
126817,34448,3
126818,99888,14
126819,39813,0
126820,123569,1
126821,124753,10
126822,90814,3
126823,136768,10
126824,116405,6
126825,152541,1
126826,26488,2
126827,168004,2
126828,157910,5
126829,125881,1
126830,153050,0
126831,135542,3
126832,134604,0
126833,406,1
126834,138148,10
126835,10843,4
126836,132532,12
126837,142498,1
126838,139586,3
126839,155987,3
126840,59982,0
126841,86525,10
126842,69315,1
126843,117175,3
126844,34366,0
126845,91575,2
126846,161678,1
126847,33031,0
126848,108415,0
126849,44644,3
126850,138084,2
126851,126258,3
126852,41542,1
126853,111146,1
126854,58896,10
126855,37744,2
126856,27554,1
126857,110424,5
126858,94614,7
126859,155244,2
126860,135055,1
126861,36077,2
126862,78560,1
126863,109385,2
126864,49394,3
126865,59660,3
126866,66081,3
126867,92067,3
126868,159772,3
126869,123388,1
126870,160755,1
126871,57974,3
126872,24159,11
126873,86910,0
126874,119748,6
126875,58660,3
126876,140448,2
126877,129342,2
126878,67923,4
126879,43014,1
126880,57213,1
126881,2133,2
126882,116304,16
126883,12715,8
126884,21690,2
126885,24482,6
126886,97823,2
126887,5901,2
126888,22262,10
126889,133919,8
126890,139488,8
126891,4812,2
126892,78636,2
126893,42123,9
126894,26750,6
126895,57054,9
126896,40976,2
126897,126270,0
126898,159812,3
126899,141639,2
126900,139182,8
126901,53555,2
126902,98913,10
126903,69048,3
126904,99973,3
126905,163071,6
126906,115199,2
126907,156509,6
126908,52791,8
126909,91193,2
126910,76134,2
126911,132726,3
126912,14861,7
126913,78984,8
126914,55285,6
126915,129722,7
126916,91515,15
126917,161622,2
126918,12466,15
126919,5721,2
126920,58179,9
126921,5887,2
126922,143724,6
126923,112097,9
126924,5696,10
126925,33253,2
126926,90003,2
126927,89563,3
126928,83091,7
126929,28023,7
126930,147813,18
126931,61686,2
126932,81865,2
126933,51961,2
126934,54888,2
126935,113419,6
126936,159750,8
126937,50998,10
126938,82469,3
126939,131437,1
126940,165645,0
126941,24627,2
126942,31995,1
126943,142684,1
126944,46687,4
126945,82662,1
126946,97262,1
126947,2807,0
126948,30180,0
126949,71620,2
126950,41668,2
126951,60302,1
126952,100891,8
126953,47735,4
126954,82499,1
126955,48921,4
126956,147749,1
126957,74396,10
126958,87541,1
126959,69752,1
126960,33595,1
126961,139831,9
126962,121901,9
126963,100677,0
126964,6007,0
126965,155094,1
126966,163642,1
126967,12485,11
126968,57235,10
126969,87975,1
126970,130934,9
126971,156871,3
126972,117208,1
126973,134162,1
126974,141689,6
126975,58941,2
126976,131730,2
126977,139840,1
126978,75079,1
126979,164456,2
126980,22806,1
126981,110575,1
126982,90930,1
126983,59182,10
126984,135154,1
126985,120916,1
126986,35852,1
126987,119257,11
126988,142630,6
126989,118711,3
126990,118232,1
126991,111134,1
126992,121631,1
126993,127004,4
126994,24657,1
126995,114456,1
126996,140298,2
126997,104205,1
126998,68227,1
126999,138227,2
127000,162905,1
127001,149429,7
127002,84962,1
127003,2942,1
127004,128852,0
127005,76438,3
127006,102319,3
127007,128847,17
127008,47006,8
127009,36666,0
127010,62143,3
127011,144434,0
127012,94200,1
127013,79462,2
127014,70614,2
127015,97035,2
127016,18971,2
127017,114032,1
127018,78372,1
127019,88227,2
127020,105740,2
127021,22965,2
127022,137398,1
127023,104365,12
127024,119097,2
127025,67195,2
127026,136867,16
127027,139758,6
127028,54496,6
127029,12473,2
127030,163036,2
127031,28426,2
127032,1834,2
127033,7432,2
127034,134448,6
127035,145934,9
127036,43114,0
127037,104419,6
127038,34623,3
127039,128916,3
127040,123710,12
127041,89951,3
127042,134096,3
127043,161380,3
127044,52163,7
127045,103422,0
127046,104373,5
127047,57525,5
127048,64238,9
127049,49056,6
127050,88722,3
127051,161787,1
127052,19648,1
127053,100915,5
127054,88703,3
127055,160920,3
127056,96146,0
127057,66086,1
127058,154834,8
127059,90242,3
127060,104456,3
127061,132701,7
127062,53457,18
127063,6865,3
127064,149719,3
127065,41519,6
127066,18032,2
127067,8537,16
127068,3224,3
127069,19503,11
127070,15974,3
127071,153615,3
127072,128602,1
127073,105448,6
127074,50630,5
127075,24347,3
127076,123481,1
127077,149575,5
127078,106875,0
127079,70289,6
127080,107356,9
127081,117372,1
127082,48439,0
127083,93592,6
127084,133760,5
127085,80327,10
127086,41812,1
127087,119951,5
127088,31271,5
127089,82977,1
127090,27403,6
127091,139810,9
127092,154048,9
127093,45805,2
127094,78183,6
127095,90949,1
127096,146900,3
127097,7986,12
127098,140071,1
127099,90760,1
127100,67105,4
127101,77637,9
127102,84298,1
127103,162365,2
127104,75665,1
127105,708,8
127106,85193,4
127107,108020,1
127108,126400,6
127109,122174,1
127110,90294,7
127111,42114,6
127112,663,1
127113,38729,15
127114,16201,9
127115,102040,9
127116,57320,1
127117,44106,3
127118,82253,1
127119,109579,1
127120,161235,1
127121,35359,3
127122,78308,1
127123,136598,6
127124,166165,10
127125,77841,3
127126,12303,0
127127,137254,3
127128,54320,3
127129,50092,6
127130,77110,1
127131,12786,1
127132,41695,3
127133,18495,1
127134,96474,1
127135,1057,1
127136,166705,6
127137,100987,3
127138,99851,9
127139,166460,1
127140,50174,1
127141,96517,1
127142,124999,1
127143,32109,4
127144,110392,1
127145,165284,3
127146,153791,3
127147,43615,0
127148,103039,10
127149,166990,3
127150,81797,7
127151,43269,3
127152,52882,7
127153,126226,7
127154,47046,17
127155,160040,1
127156,141684,0
127157,67539,1
127158,27395,0
127159,69189,0
127160,53068,0
127161,6794,7
127162,96741,1
127163,95883,1
127164,67078,3
127165,163066,7
127166,113231,1
127167,113452,17
127168,160118,3
127169,17660,6
127170,28153,6
127171,17462,16
127172,167135,1
127173,68504,9
127174,30592,1
127175,85630,5
127176,8763,10
127177,167094,0
127178,67514,1
127179,79297,4
127180,27846,1
127181,69418,1
127182,67788,7
127183,79290,1
127184,167188,9
127185,111599,1
127186,81998,3
127187,83473,6
127188,15999,1
127189,7014,1
127190,12073,0
127191,42512,7
127192,121424,1
127193,113225,7
127194,86202,5
127195,97605,1
127196,155012,0
127197,16284,6
127198,167850,0
127199,122485,7
127200,62701,7
127201,103448,0
127202,143471,1
127203,83760,1
127204,14259,6
127205,54767,1
127206,34518,1
127207,162228,0
127208,71604,3
127209,113204,1
127210,132175,7
127211,148816,3
127212,105826,0
127213,15781,10
127214,98961,3
127215,148550,0
127216,70467,2
127217,89362,7
127218,22792,5
127219,19589,9
127220,77957,1
127221,81102,1
127222,5929,1
127223,115225,0
127224,68378,1
127225,162854,1
127226,61232,0
127227,19490,1
127228,116778,2
127229,135036,2
127230,143897,3
127231,163827,0
127232,26642,0
127233,76932,8
127234,146690,10
127235,106178,1
127236,82709,0
127237,104410,13
127238,89521,1
127239,102948,9
127240,156120,4
127241,8918,2
127242,2587,9
127243,104367,2
127244,67159,2
127245,9825,2
127246,7047,2
127247,89691,3
127248,69997,8
127249,46703,8
127250,113181,8
127251,68168,8
127252,11909,16
127253,130529,5
127254,52719,0
127255,48379,2
127256,150695,8
127257,48476,8
127258,151062,8
127259,54124,1
127260,69882,2
127261,64803,10
127262,91076,2
127263,146404,2
127264,25210,12
127265,13315,2
127266,53058,0
127267,94611,2
127268,59482,10
127269,83109,2
127270,157201,5
127271,23540,8
127272,167563,8
127273,92624,10
127274,69501,2
127275,16571,2
127276,109145,8
127277,153292,8
127278,79101,1
127279,101864,2
127280,35063,8
127281,19692,8
127282,148498,5
127283,156907,0
127284,132766,2
127285,54949,8
127286,12250,2
127287,7069,8
127288,127790,4
127289,163765,2
127290,62059,2
127291,163238,2
127292,17454,4
127293,31173,5
127294,96386,2
127295,138336,5
127296,82753,8
127297,116619,8
127298,97375,2
127299,4420,4
127300,141357,2
127301,4516,2
127302,156454,2
127303,93196,2
127304,38745,2
127305,22763,8
127306,30085,2
127307,96389,4
127308,70179,8
127309,149296,3
127310,88846,12
127311,17467,2
127312,144304,8
127313,113763,8
127314,164886,8
127315,72398,0
127316,39502,0
127317,62058,0
127318,150462,0
127319,87602,3
127320,148448,3
127321,60886,3
127322,111777,0
127323,144154,0
127324,60661,0
127325,49021,0
127326,41126,0
127327,103814,0
127328,158914,3
127329,140653,0
127330,99546,0
127331,36331,1
127332,30371,0
127333,167351,2
127334,26014,0
127335,154519,0
127336,83702,0
127337,58574,1
127338,45603,0
127339,58975,0
127340,102988,0
127341,46714,1
127342,126692,0
127343,81370,0
127344,39917,0
127345,140394,0
127346,52355,0
127347,122500,1
127348,30810,0
127349,160812,0
127350,126241,0
127351,160698,0
127352,125373,0
127353,46941,0
127354,149961,3
127355,131907,0
127356,84301,0
127357,150916,0
127358,64017,0
127359,166678,0
127360,9307,0
127361,9537,0
127362,56162,0
127363,159747,0
127364,128486,0
127365,155190,1
127366,57626,0
127367,114532,0
127368,158058,0
127369,29133,0
127370,33472,8
127371,104196,0
127372,38547,6
127373,144740,2
127374,66479,0
127375,9001,0
127376,98565,0
127377,161671,1
127378,42933,0
127379,17482,9
127380,133095,1
127381,102861,1
127382,48902,1
127383,110672,0
127384,47852,1
127385,43483,1
127386,53209,12
127387,4074,10
127388,19468,3
127389,142447,0
127390,17884,1
127391,28835,1
127392,90090,1
127393,116517,1
127394,111542,1
127395,103131,5
127396,122838,1
127397,65760,2
127398,87182,1
127399,53903,1
127400,55038,9
127401,33601,4
127402,59220,1
127403,25966,1
127404,139602,2
127405,159896,1
127406,113671,3
127407,4921,1
127408,54372,2
127409,24559,2
127410,13743,1
127411,53041,1
127412,123095,1
127413,132567,1
127414,28665,1
127415,99481,4
127416,8500,3
127417,52761,3
127418,88032,0
127419,17510,3
127420,150857,7
127421,145649,9
127422,86013,1
127423,84649,3
127424,154563,1
127425,56417,1
127426,57647,7
127427,24572,4
127428,104376,2
127429,40376,3
127430,51495,1
127431,48805,1
127432,34740,3
127433,114305,3
127434,24918,2
127435,4226,0
127436,54653,4
127437,45691,1
127438,30823,3
127439,23529,4
127440,117817,1
127441,54808,1
127442,97145,1
127443,74662,4
127444,120088,1
127445,4502,3
127446,75266,1
127447,122173,3
127448,95886,1
127449,160652,1
127450,13940,12
127451,14775,9
127452,14638,8
127453,80272,4
127454,116151,10
127455,13661,3
127456,48221,1
127457,29603,1
127458,160116,0
127459,98419,1
127460,101135,2
127461,145924,1
127462,155586,4
127463,86429,6
127464,140241,0
127465,165000,1
127466,105846,1
127467,64434,1
127468,233,1
127469,130444,0
127470,167862,2
127471,79891,1
127472,30604,4
127473,15235,4
127474,104891,3
127475,84527,3
127476,3461,10
127477,131349,4
127478,111206,2
127479,79243,1
127480,97304,1
127481,109731,1
127482,150737,3
127483,33112,1
127484,1898,6
127485,87435,4
127486,137693,0
127487,156036,5
127488,82058,1
127489,120006,2
127490,47431,1
127491,136291,2
127492,28419,1
127493,161323,1
127494,47047,3
127495,139461,2
127496,89202,1
127497,45719,3
127498,121366,1
127499,90740,5
127500,6616,7
127501,104690,0
127502,82728,7
127503,28789,3
127504,165071,1
127505,1495,1
127506,107852,11
127507,135471,1
127508,22785,2
127509,80007,8
127510,75041,1
127511,99937,1
127512,66654,6
127513,32737,3
127514,80552,0
127515,100386,1
127516,113270,2
127517,76474,1
127518,82341,1
127519,35507,6
127520,41323,3
127521,105332,2
127522,86712,10
127523,22324,3
127524,148289,6
127525,101059,6
127526,107225,1
127527,75802,1
127528,61169,0
127529,33683,3
127530,72000,1
127531,96658,2
127532,4408,0
127533,111096,1
127534,143961,0
127535,139252,1
127536,104132,1
127537,155958,3
127538,45089,1
127539,23656,3
127540,106994,3
127541,47110,0
127542,86740,3
127543,43309,0
127544,41043,0
127545,55817,3
127546,36625,3
127547,53988,0
127548,11492,0
127549,29829,3
127550,28741,0
127551,20530,0
127552,142462,0
127553,27605,4
127554,16932,3
127555,16015,0
127556,130991,0
127557,144753,0
127558,66091,3
127559,83601,0
127560,71112,3
127561,90687,0
127562,86338,0
127563,62838,3
127564,32767,1
127565,96914,3
127566,34099,3
127567,153941,0
127568,76319,4
127569,2236,1
127570,70598,1
127571,49511,2
127572,76782,3
127573,28993,0
127574,50820,1
127575,72422,11
127576,115709,3
127577,13060,2
127578,101351,7
127579,240,3
127580,74901,0
127581,115734,6
127582,126052,1
127583,127107,1
127584,95120,4
127585,40863,2
127586,156920,1
127587,21446,0
127588,71609,1
127589,117773,1
127590,72543,1
127591,116611,8
127592,156774,6
127593,16663,3
127594,150739,3
127595,2672,2
127596,28110,2
127597,143374,1
127598,158541,7
127599,90049,4
127600,99350,1
127601,141169,1
127602,149767,0
127603,139424,1
127604,11667,1
127605,127764,1
127606,91332,1
127607,131161,7
127608,141429,5
127609,15232,0
127610,4783,1
127611,94682,0
127612,44848,5
127613,143613,7
127614,44192,2
127615,24349,1
127616,34157,5
127617,67863,1
127618,133121,0
127619,118905,10
127620,115889,3
127621,64062,3
127622,72413,2
127623,125555,9
127624,110197,0
127625,56815,5
127626,165064,0
127627,92212,1
127628,128982,3
127629,545,8
127630,89554,9
127631,19298,2
127632,144681,7
127633,2788,2
127634,32095,10
127635,83375,3
127636,64136,6
127637,80660,2
127638,8129,3
127639,30105,3
127640,30526,6
127641,7100,0
127642,53435,3
127643,41915,0
127644,84186,10
127645,64902,0
127646,69699,9
127647,101083,2
127648,121467,9
127649,78134,2
127650,69737,2
127651,95009,2
127652,167769,2
127653,64384,2
127654,93199,2
127655,35206,0
127656,118090,2
127657,49905,6
127658,102808,11
127659,8487,12
127660,83031,1
127661,116637,2
127662,161667,2
127663,107695,2
127664,55158,2
127665,151851,2
127666,127620,2
127667,72043,6
127668,125649,2
127669,77164,2
127670,131952,6
127671,131306,12
127672,59231,2
127673,87500,2
127674,105213,0
127675,30054,3
127676,118814,0
127677,20692,1
127678,25149,2
127679,43356,9
127680,113732,6
127681,85197,3
127682,4000,9
127683,67505,1
127684,67754,6
127685,58701,2
127686,5275,12
127687,160454,12
127688,81889,2
127689,116087,8
127690,75300,4
127691,146232,2
127692,100796,4
127693,84908,14
127694,32919,1
127695,39632,1
127696,52647,1
127697,57517,5
127698,101116,3
127699,47755,8
127700,12569,6
127701,92131,8
127702,159020,2
127703,53637,0
127704,74205,2
127705,132870,11
127706,87800,3
127707,55482,2
127708,133464,1
127709,91909,2
127710,120208,3
127711,85127,3
127712,102035,7
127713,78009,6
127714,26103,2
127715,101801,3
127716,76976,4
127717,31914,1
127718,57825,1
127719,20944,1
127720,119429,11
127721,157125,1
127722,157514,1
127723,32056,6
127724,122582,1
127725,88576,8
127726,35984,1
127727,69702,4
127728,21151,12
127729,2971,1
127730,11895,4
127731,53978,1
127732,13577,5
127733,41670,4
127734,4815,1
127735,143099,5
127736,64914,1
127737,139720,4
127738,47284,4
127739,37337,5
127740,42316,5
127741,82806,5
127742,46221,8
127743,159744,1
127744,25199,10
127745,106051,4
127746,117798,4
127747,39453,1
127748,108797,4
127749,122823,12
127750,61836,8
127751,94402,4
127752,5379,9
127753,104162,1
127754,12154,1
127755,46960,1
127756,10661,5
127757,53866,4
127758,34834,13
127759,115506,10
127760,11282,1
127761,87585,5
127762,25662,2
127763,139245,4
127764,9149,0
127765,92772,4
127766,54541,2
127767,149729,4
127768,6352,12
127769,57110,3
127770,125952,5
127771,29812,9
127772,87907,4
127773,119407,4
127774,21183,5
127775,73103,1
127776,145876,4
127777,106654,1
127778,17412,1
127779,24848,12
127780,81336,5
127781,106336,5
127782,152870,1
127783,86082,6
127784,50647,13
127785,113604,2
127786,87511,4
127787,154756,1
127788,29350,5
127789,43396,11
127790,17230,0
127791,62882,1
127792,62683,4
127793,30677,5
127794,154128,6
127795,125979,1
127796,40909,6
127797,37006,4
127798,145337,1
127799,131915,5
127800,70767,7
127801,130785,5
127802,20343,4
127803,67749,4
127804,138545,10
127805,164254,5
127806,60339,1
127807,131353,4
127808,118730,6
127809,89274,4
127810,90620,2
127811,133613,1
127812,57405,5
127813,139981,4
127814,149088,1
127815,148689,3
127816,21453,9
127817,31488,7
127818,88368,0
127819,26406,1
127820,35284,1
127821,165424,0
127822,134477,1
127823,74132,5
127824,82315,3
127825,166106,4
127826,54686,4
127827,801,4
127828,23025,0
127829,112032,1
127830,25934,7
127831,149072,2
127832,55070,1
127833,32838,4
127834,132967,1
127835,137184,3
127836,3404,10
127837,115620,3
127838,28671,0
127839,69291,4
127840,107964,1
127841,80651,5
127842,144020,6
127843,36587,0
127844,92499,4
127845,161357,7
127846,97037,16
127847,17894,13
127848,125481,6
127849,96697,10
127850,152267,4
127851,77391,4
127852,86408,11
127853,20171,1
127854,137920,10
127855,44267,1
127856,65012,4
127857,158381,4
127858,132301,5
127859,152761,2
127860,126905,4
127861,134002,5
127862,70213,1
127863,9006,10
127864,159089,1
127865,47878,1
127866,95862,1
127867,77792,4
127868,95672,2
127869,48739,13
127870,83307,4
127871,131558,4
127872,89887,3
127873,71590,10
127874,115674,4
127875,21736,1
127876,102187,4
127877,131691,4
127878,26693,1
127879,161771,4
127880,29169,9
127881,17638,5
127882,90406,1
127883,127383,4
127884,109020,4
127885,51612,4
127886,66187,1
127887,132156,5
127888,26731,3
127889,145000,4
127890,85194,4
127891,137896,8
127892,31503,1
127893,149641,1
127894,613,5
127895,37057,13
127896,108200,4
127897,21383,10
127898,66841,12
127899,133453,3
127900,8494,1
127901,148993,2
127902,127814,0
127903,126708,7
127904,109174,1
127905,121468,1
127906,62028,4
127907,55698,1
127908,152125,2
127909,92286,1
127910,143601,4
127911,5254,1
127912,31433,8
127913,123077,4
127914,117657,5
127915,120843,10
127916,53931,5
127917,31116,5
127918,58228,1
127919,45148,3
127920,96162,1
127921,118452,9
