,node,community
154588,87340,10
154589,92788,3
154590,63446,4
154591,130530,3
154592,95291,0
154593,19069,18
154594,58114,11
154595,48460,17
154596,91397,1
154597,5657,4
154598,33451,4
154599,86667,3
154600,50292,3
154601,48208,8
154602,132064,8
154603,66035,8
154604,58361,8
154605,119943,8
154606,2873,13
154607,167003,13
154608,47002,4
154609,60161,0
154610,131196,4
154611,102,0
154612,135886,1
154613,110742,3
154614,749,4
154615,49150,4
154616,74393,4
154617,75048,4
154618,47652,4
154619,65113,4
154620,97724,4
154621,116365,4
154622,47226,4
154623,5811,4
154624,155887,4
154625,135375,4
154626,123593,4
154627,94458,4
154628,51409,3
154629,41763,4
154630,144830,4
154631,133835,4
154632,62255,8
154633,30435,8
154634,130860,8
154635,107203,8
154636,64972,8
154637,131566,3
154638,86333,3
154639,119021,2
154640,118220,2
154641,7190,3
154642,141107,13
154643,20580,13
154644,27130,2
154645,6528,5
154646,52099,5
154647,134026,0
154648,54157,8
154649,162662,3
154650,79700,13
154651,156184,1
154652,14449,2
154653,79638,3
154654,53299,29
154655,151572,29
154656,11226,29
154657,22787,5
154658,13125,29
154659,62280,29
154660,153496,29
154661,32830,29
154662,66702,29
154663,137352,3
154664,154940,2
154665,65862,3
154666,116626,3
154667,146333,3
154668,78222,0
154669,153064,1
154670,83417,0
154671,121513,8
154672,54172,8
154673,40943,5
154674,111981,3
154675,6912,3
154676,119307,29
154677,24665,4
154678,29227,3
154679,136662,5
154680,154984,4
154681,82928,0
154682,79095,4
154683,65724,8
154684,119815,3
154685,71639,2
154686,156743,2
154687,100375,8
154688,65488,8
154689,45134,8
154690,140618,8
154691,69788,3
154692,58599,1
154693,29757,3
154694,97394,2
154695,27921,11
154696,71720,8
154697,78561,29
154698,166642,5
154699,97403,5
154700,122361,5
154701,131025,5
154702,86793,3
154703,88118,3
154704,8785,8
154705,136374,1
154706,121859,8
154707,154735,3
154708,151389,3
154709,167336,1
154710,158197,8
154711,17904,8
154712,86863,8
154713,130312,1
154714,153385,3
154715,82615,7
154716,150766,3
154717,88446,3
154718,113943,1
154719,43869,4
154720,108486,3
154721,100108,11
154722,116605,3
154723,77590,5
154724,31382,13
154725,88784,5
154726,44072,0
154727,60481,0
154728,65953,1
154729,108548,2
154730,63456,3
154731,71849,2
154732,42119,3
154733,84254,3
154734,74366,3
154735,44544,3
154736,35663,3
154737,122781,5
154738,79177,4
154739,9032,5
154740,100646,5
154741,58994,5
154742,10055,5
154743,15000,5
154744,127742,5
154745,66356,5
154746,135938,5
154747,106774,8
154748,81731,8
154749,78917,3
154750,129709,2
154751,133005,3
154752,19964,4
154753,50106,4
154754,80643,4
154755,120382,4
154756,99161,4
154757,59637,3
154758,18409,8
154759,57401,1
154760,19098,3
154761,80431,3
154762,54777,3
154763,51918,3
154764,150246,3
154765,144496,3
154766,39278,1
154767,61627,8
154768,69393,5
154769,137797,5
154770,4847,5
154771,98225,5
154772,74279,5
154773,92025,5
154774,67704,5
154775,44395,5
154776,26723,5
154777,32982,5
154778,34235,5
154779,121621,5
154780,112520,5
154781,156682,3
154782,157015,3
154783,160963,1
154784,7801,9
154785,152858,9
154786,74697,9
154787,113429,9
154788,30254,9
154789,53029,9
154790,78591,9
154791,91808,9
154792,96551,9
154793,54339,2
154794,43982,9
154795,167080,9
154796,75058,9
154797,86486,9
154798,13990,9
154799,6137,9
154800,127761,9
154801,62420,9
154802,84246,9
154803,148589,9
154804,59238,9
154805,9300,9
154806,59106,9
154807,16599,9
154808,152329,9
154809,103209,9
154810,59186,9
154811,76617,9
154812,54515,9
154813,139084,9
154814,82773,9
154815,78316,9
154816,129540,9
154817,115768,9
154818,140395,9
154819,27129,9
154820,48685,9
154821,69822,9
154822,151416,9
154823,5514,9
154824,96931,9
154825,145779,9
154826,11712,9
154827,40396,9
154828,67938,9
154829,93786,9
154830,28676,9
154831,151711,9
154832,67339,9
154833,152638,9
154834,103759,9
154835,128453,9
154836,24433,9
154837,84309,9
154838,87756,9
154839,88523,9
154840,61398,9
154841,21759,9
154842,64447,9
154843,48723,9
154844,28436,9
154845,12891,9
154846,3110,9
154847,18261,9
154848,96692,9
154849,140872,9
154850,57870,9
154851,11245,9
154852,135372,9
154853,158234,9
154854,47369,9
154855,142062,9
154856,152706,9
154857,79951,9
154858,78625,9
154859,163994,9
154860,40354,9
154861,123391,9
154862,5559,9
154863,164323,9
154864,12622,9
154865,14980,9
154866,87906,9
154867,26703,9
154868,6129,9
154869,131942,9
154870,128974,9
154871,91404,9
154872,67985,9
154873,57348,9
154874,29556,9
154875,134337,9
154876,124252,9
154877,23403,9
154878,149829,9
154879,54074,9
154880,17647,9
154881,101567,9
154882,102614,9
154883,93897,0
154884,106002,5
154885,84859,8
154886,36043,13
154887,13851,14
154888,19086,9
154889,160175,5
154890,42142,3
154891,33623,1
154892,61384,14
154893,113175,1
154894,62399,5
154895,6564,1
154896,4351,29
154897,14005,1
154898,155731,13
154899,27655,5
154900,113258,11
154901,142555,13
154902,144443,1
154903,134893,11
154904,151244,11
154905,126836,13
154906,148052,4
154907,92831,5
154908,63902,11
154909,103289,1
154910,142540,8
154911,74925,29
154912,41920,4
154913,72144,1
154914,148217,29
154915,71925,1
154916,20668,1
154917,155554,1
154918,132727,1
154919,61957,29
154920,164832,1
154921,108715,8
154922,167063,3
154923,148311,5
154924,47939,3
154925,48281,4
154926,110290,1
154927,185,0
154928,111598,29
154929,131677,4
154930,86982,1
154931,69777,1
154932,98742,11
154933,132502,1
154934,77660,4
154935,44751,1
154936,143109,4
154937,143050,1
154938,26051,1
154939,21958,1
154940,82395,13
154941,78090,5
154942,28075,11
154943,137999,11
154944,49253,9
154945,151922,9
154946,152912,9
154947,73809,4
154948,67677,4
154949,39695,4
154950,69653,4
154951,159969,4
154952,116949,4
154953,70703,4
154954,129592,4
154955,17568,4
154956,163516,4
154957,32852,4
154958,39767,4
154959,51210,4
154960,85286,4
154961,129391,4
154962,100692,4
154963,13020,4
154964,119400,4
154965,89809,4
154966,34383,4
154967,31940,4
154968,125341,4
154969,94057,4
154970,98584,4
154971,117899,4
154972,59694,4
154973,5030,4
154974,162411,4
154975,98505,4
154976,108306,4
154977,62020,4
154978,97114,4
154979,33644,4
154980,46180,4
154981,75885,4
154982,82331,4
154983,53835,4
154984,112525,4
154985,52268,4
154986,132994,4
154987,29485,4
154988,4322,4
154989,122283,4
154990,151730,4
154991,38865,4
154992,8408,4
154993,314,4
154994,156323,4
154995,122897,4
154996,71862,4
154997,154619,4
154998,164218,2
154999,64794,4
155000,10611,4
155001,70904,4
155002,84082,4
155003,99392,4
155004,119603,4
155005,21458,4
155006,104258,4
155007,35771,4
155008,164659,4
155009,63862,4
155010,47697,4
155011,53086,4
155012,4038,4
155013,150120,4
155014,35874,4
155015,134158,4
155016,16805,4
155017,71696,4
155018,130196,4
155019,164297,4
155020,96816,4
155021,40723,4
155022,84667,4
155023,119335,4
155024,4308,4
155025,110638,4
155026,139462,4
155027,20510,4
155028,24682,4
155029,137206,4
155030,152135,4
155031,106684,4
155032,16633,4
155033,45535,4
155034,28826,4
155035,150627,4
155036,6954,4
155037,67812,4
155038,45601,4
155039,127207,4
155040,99646,4
155041,1224,4
155042,48016,2
155043,77128,4
155044,148285,4
155045,153836,4
155046,116677,4
155047,117001,4
155048,151789,4
155049,156988,4
155050,58042,4
155051,31391,4
155052,47383,4
155053,20908,4
155054,17855,4
155055,19555,4
155056,99514,4
155057,162914,4
155058,130791,4
155059,85626,4
155060,82905,4
155061,141361,4
155062,48154,4
155063,475,4
155064,96875,4
155065,157907,4
155066,148116,4
155067,17699,4
155068,27004,4
155069,64127,4
155070,117060,4
155071,34406,4
155072,93301,4
155073,165016,4
155074,97868,4
155075,10573,4
155076,147817,4
155077,143645,4
155078,64524,4
155079,144111,4
155080,154582,4
155081,31133,4
155082,26099,4
155083,131795,4
155084,162403,4
155085,119751,4
155086,51419,4
155087,109372,4
155088,55767,4
155089,166184,4
155090,25388,4
155091,84736,4
155092,109291,4
155093,132078,4
155094,146643,4
155095,34914,4
155096,50497,3
155097,77959,5
155098,17897,4
155099,98232,4
155100,22204,4
155101,43362,4
155102,17713,4
155103,73770,4
155104,119352,3
155105,53373,4
155106,58611,4
155107,19252,4
155108,82599,4
155109,133235,4
155110,162251,4
155111,21578,4
155112,45396,4
155113,38324,4
155114,58343,4
155115,34209,4
155116,111478,4
155117,65573,4
155118,139439,4
155119,139661,4
155120,58610,4
155121,99956,4
155122,159247,4
155123,23352,4
155124,15859,4
155125,164666,4
155126,161983,4
155127,93277,13
155128,159048,4
155129,2098,4
155130,58018,4
155131,140007,4
155132,24437,4
155133,159660,4
155134,155951,4
155135,159921,4
155136,53180,4
155137,75746,4
155138,50224,4
155139,71581,4
155140,159043,4
155141,97003,4
155142,4161,4
155143,92866,4
155144,79278,4
155145,56300,4
155146,17747,4
155147,35086,4
155148,40132,4
155149,61226,4
155150,162355,4
155151,160658,4
155152,19344,4
155153,10534,4
155154,9200,4
155155,124405,4
155156,9814,4
155157,131892,4
155158,143809,4
155159,83791,4
155160,30359,4
155161,51637,4
155162,119088,4
155163,33960,4
155164,412,4
155165,128940,4
155166,50614,4
155167,59454,4
155168,62873,4
155169,150405,4
155170,95350,4
155171,37548,4
155172,25442,4
155173,123116,4
155174,79950,4
155175,79563,4
155176,105453,4
155177,156994,4
155178,82948,4
155179,63505,4
155180,39510,4
155181,98070,4
155182,73479,4
155183,12049,4
155184,68566,4
155185,91127,4
155186,105712,4
155187,75203,4
155188,62023,4
155189,131204,4
155190,92504,4
155191,13597,4
155192,144563,4
155193,25361,4
155194,51823,4
155195,114900,4
155196,104882,4
155197,113985,4
155198,56360,4
155199,77156,4
155200,131281,4
155201,167622,4
155202,164905,4
155203,43908,4
155204,119075,4
155205,128344,4
155206,21249,4
155207,161146,4
155208,147339,4
155209,138151,4
155210,16080,4
155211,68353,4
155212,28700,4
155213,95930,4
155214,56941,4
155215,6195,4
155216,139627,4
155217,139759,4
155218,109470,4
155219,14477,4
155220,15041,4
155221,58877,4
155222,134685,4
155223,109750,4
155224,161398,4
155225,141855,4
155226,109481,4
155227,15241,4
155228,150046,4
155229,60945,4
155230,150428,4
155231,70745,4
155232,133392,4
155233,72619,4
155234,35815,4
155235,24048,4
155236,103013,4
155237,101995,4
155238,70768,4
155239,118515,4
155240,135149,4
155241,69396,11
155242,121942,4
155243,154340,4
155244,127168,4
155245,69597,4
155246,133592,4
155247,117064,4
155248,78803,4
155249,58892,4
155250,7313,4
155251,48787,4
155252,26576,4
155253,157812,4
155254,135246,4
155255,46644,4
155256,115529,4
155257,93666,4
155258,138030,4
155259,5393,4
155260,139259,4
155261,85707,4
155262,151697,4
155263,131404,4
155264,22774,0
155265,34862,4
155266,33343,4
155267,165404,4
155268,8690,4
155269,7878,4
155270,46365,4
155271,87167,4
155272,101206,5
155273,91239,4
155274,138237,4
155275,127161,4
155276,6382,4
155277,143198,18
155278,52075,4
155279,59415,4
155280,167649,4
155281,167492,4
155282,91569,4
155283,164530,4
155284,53434,4
155285,92863,4
155286,5058,4
155287,153276,4
155288,12918,4
155289,5505,4
155290,97237,4
155291,123619,4
155292,85568,4
155293,157536,4
155294,79509,4
155295,113544,4
155296,162538,4
155297,103395,4
155298,138212,13
155299,50725,4
155300,100462,4
155301,104092,4
155302,86649,4
155303,132409,4
155304,43480,4
155305,22024,4
155306,30816,4
155307,151756,4
155308,45806,4
155309,92852,4
155310,107197,4
155311,54916,4
155312,126379,4
155313,136968,4
155314,166145,4
155315,1540,4
155316,93227,4
155317,88605,4
155318,115117,4
155319,142472,4
155320,2093,4
155321,15988,4
155322,73620,4
155323,88522,4
155324,878,4
155325,137002,4
155326,24064,4
155327,110762,9
155328,35597,9
155329,65899,15
155330,7080,9
155331,7560,9
155332,130055,9
155333,88026,9
155334,124015,4
155335,125207,4
155336,113705,4
155337,90333,13
155338,24858,4
155339,106635,4
155340,39336,4
155341,167270,0
155342,100589,2
155343,139600,3
155344,157104,4
155345,72201,4
155346,62592,1
155347,142813,9
155348,62498,2
155349,57763,0
155350,71771,0
155351,94579,0
155352,91754,2
155353,141926,3
155354,83446,1
155355,40042,0
155356,84539,0
155357,118944,2
155358,50273,3
155359,106467,3
155360,141539,5
155361,35570,1
155362,75736,1
155363,70348,1
155364,77763,3
155365,151769,3
155366,126441,3
155367,145323,2
155368,127979,3
155369,63184,3
155370,161608,3
155371,34438,3
155372,14643,3
155373,9959,2
155374,2866,2
155375,17440,2
155376,121020,2
155377,145682,2
155378,50097,2
155379,152907,2
155380,77654,2
155381,33476,2
155382,22842,15
155383,67542,15
155384,159826,15
155385,165394,15
155386,162026,15
155387,23823,15
155388,82758,15
155389,149035,15
155390,96156,15
155391,64870,15
155392,73654,15
155393,10396,15
155394,113685,15
155395,70421,15
155396,24488,15
155397,80289,15
155398,106199,15
155399,48591,15
155400,70101,15
155401,51089,15
155402,80516,15
155403,123219,15
155404,28094,15
155405,68804,15
155406,12356,15
155407,77655,15
155408,29845,15
155409,139492,15
155410,144236,15
155411,57530,15
155412,58070,15
155413,30065,15
155414,78396,15
155415,165720,4
155416,129781,15
155417,73663,15
155418,93241,4
155419,50703,15
155420,58670,15
155421,11651,15
155422,791,15
155423,52776,15
155424,101192,15
155425,164749,15
155426,81313,15
155427,49389,15
155428,33724,15
155429,116101,15
155430,17825,15
155431,158339,15
155432,111409,15
155433,54901,15
155434,111779,15
155435,93560,15
155436,122783,15
155437,93322,15
155438,5324,15
155439,40498,15
155440,141687,15
155441,66626,15
155442,18832,15
155443,90800,15
155444,76164,15
155445,34692,18
155446,33270,15
155447,67252,15
155448,121189,15
155449,116540,15
155450,30025,15
155451,14108,15
155452,104471,15
155453,24173,15
155454,91678,15
155455,142946,3
155456,130031,15
155457,91188,15
155458,13955,15
155459,97440,15
155460,97737,15
155461,109058,15
155462,144928,15
155463,155351,15
155464,15670,15
155465,19083,15
155466,34474,15
155467,69248,15
155468,51091,15
155469,90234,15
155470,64010,15
155471,58805,15
155472,54628,15
155473,77227,15
155474,132129,15
155475,124056,15
155476,80357,15
155477,132220,15
155478,19583,15
155479,149736,15
155480,64510,15
155481,19310,15
155482,36405,15
155483,103005,15
155484,58483,15
155485,68030,15
155486,162592,15
155487,165665,15
155488,59932,15
155489,30949,15
155490,56208,15
155491,108595,15
155492,80438,15
155493,49992,15
155494,6262,15
155495,99531,15
155496,112314,15
155497,81122,15
155498,121390,15
155499,93226,15
155500,74945,15
155501,70209,15
155502,133105,15
155503,112612,15
155504,102756,15
155505,133490,15
155506,157711,15
155507,136130,15
155508,136274,15
155509,18751,15
155510,136954,15
155511,23217,15
155512,135188,15
155513,13961,15
155514,148651,15
155515,142151,15
155516,13883,15
155517,103738,15
155518,12703,15
155519,63748,15
155520,39903,15
155521,114691,15
155522,97842,15
155523,139520,15
155524,69947,15
155525,50218,1
155526,67905,1
155527,105037,5
155528,126657,1
155529,16495,1
155530,23092,1
155531,159856,5
155532,104561,5
155533,129411,1
155534,61699,5
155535,130088,3
155536,47362,1
155537,58855,5
155538,110269,3
155539,81415,2
155540,101226,0
155541,134070,5
155542,75901,3
155543,112817,1
155544,26742,1
155545,85470,3
155546,1294,3
155547,49793,1
155548,145614,1
155549,103796,7
155550,140546,1
155551,35219,1
155552,160881,9
155553,55931,9
155554,59541,9
155555,96707,9
155556,93082,9
155557,141430,9
155558,141892,9
155559,127918,9
155560,58383,9
155561,33800,9
155562,34194,9
155563,63466,9
155564,82382,9
155565,23969,9
155566,73573,9
155567,77780,9
155568,151691,9
155569,56894,9
155570,162995,9
155571,38454,9
155572,94417,9
155573,121151,9
155574,101763,1
155575,69992,0
155576,150795,9
155577,23159,9
155578,46712,9
155579,131157,9
155580,156628,9
155581,128287,9
155582,80863,9
155583,103021,9
155584,167393,9
155585,11627,9
155586,20356,0
155587,152772,1
155588,118855,1
155589,60294,1
155590,94106,2
155591,35661,5
155592,55550,1
155593,106501,3
155594,31694,3
155595,141005,1
155596,77767,1
155597,112770,1
155598,152141,1
155599,115205,1
155600,158167,1
155601,151707,3
155602,121269,1
155603,26042,1
155604,13333,1
155605,92518,2
155606,31290,2
155607,29827,0
155608,14163,1
155609,87649,17
155610,132602,1
155611,155252,2
155612,152498,1
155613,114550,0
155614,9876,1
155615,118068,5
155616,137977,0
155617,160531,0
155618,153980,0
155619,15133,5
155620,51131,3
155621,141946,14
155622,8273,15
155623,22654,15
155624,15342,16
155625,112680,0
155626,127444,3
155627,77476,0
155628,10095,0
155629,102912,13
155630,42730,3
155631,9721,9
155632,80605,0
155633,50057,0
155634,127053,0
155635,25804,5
155636,98214,0
155637,39232,0
155638,26744,0
155639,46245,0
155640,36363,1
155641,28144,0
155642,6029,3
155643,143152,0
155644,11643,0
155645,163722,0
155646,78670,17
155647,55883,0
155648,159389,0
155649,69247,0
155650,16882,3
155651,128700,0
155652,131394,0
155653,37576,3
155654,112620,0
155655,2370,0
155656,94944,0
155657,115522,0
155658,167875,0
155659,112086,0
155660,70022,0
155661,120290,8
155662,140160,5
155663,102515,0
155664,12780,0
155665,66826,1
155666,35518,3
155667,119348,3
155668,96397,1
155669,45868,1
155670,6705,11
155671,137788,11
155672,153629,3
155673,86921,0
155674,74653,3
155675,27157,3
155676,55124,5
155677,117851,0
155678,22091,1
155679,33541,3
155680,63293,18
155681,96351,3
155682,108487,3
155683,147063,3
155684,161822,2
155685,16875,3
155686,48406,3
155687,95217,8
155688,135627,3
155689,88320,2
155690,61847,1
155691,128007,1
155692,70301,1
155693,100631,1
155694,145001,1
155695,7651,1
155696,62906,1
155697,28895,1
155698,96557,1
155699,55679,1
155700,37755,8
155701,135215,8
155702,50089,8
155703,51128,8
155704,136629,8
155705,163859,8
155706,9130,8
155707,56222,8
155708,4135,8
155709,63905,8
155710,122106,8
155711,89130,8
155712,67298,8
155713,161870,8
155714,87997,8
155715,40022,8
155716,32460,8
155717,117839,8
155718,81133,8
155719,161809,8
155720,139954,8
155721,26860,8
155722,46118,8
155723,156426,8
155724,34573,8
155725,110221,8
155726,157515,8
155727,68741,8
155728,26510,8
155729,24296,8
155730,121102,8
155731,10017,8
155732,117179,8
155733,162631,8
155734,8693,8
155735,55403,8
155736,152391,2
155737,78135,8
155738,113606,16
155739,153872,16
155740,146728,16
155741,59772,16
155742,120409,16
155743,132684,16
155744,129354,0
155745,124437,1
155746,102225,0
155747,127362,3
